Data,Intensidade_Media,Direcao_Media,Temperatura_Media,Eólica,mes,dia_da_semana,vento_sin,vento_cos,Intensidade_Media_norm,Temperatura_Media_norm,Intensidade_Media_lag1,Temperatura_Media_lag1,Eólica_lag1
2013-01-01,1.6293181521404219,327.2624390192826,9.488888888888887,89358.2,1,Tuesday,-0.5407918675014197,0.8411564396973531,-0.6107626863114828,-1.2067358253659508,,,
2013-01-02,1.5642175543470749,31.852420049216278,8.683333333333334,118865.5,1,Wednesday,0.5277331437544641,0.8494102242044359,-0.6752335456295268,-1.2990401030101213,1.6293181521404219,9.488888888888887,89358.2
2013-01-03,2.6761381102416224,79.706194598523,9.277777777777779,232257.7,1,Thursday,0.9839043635884723,0.17869584021896895,0.42593105441727497,-1.2309259119209746,1.5642175543470749,8.683333333333334,118865.5
2013-01-04,1.9969905958811767,88.71033640639527,8.761111111111111,149543.7,1,Friday,0.9997466859470906,0.02250697531454153,-0.24664685329290928,-1.2901279658582705,2.6761381102416224,9.277777777777779,232257.7
2013-01-05,1.0450901546605729,83.46588197540022,8.600000000000001,23830.8,1,Saturday,0.9935042701982123,0.11379483774722626,-1.1893392633615198,-1.3085888213871044,1.9969905958811767,8.761111111111111,149543.7
2013-01-06,0.6208050915118758,89.04380006395306,8.43888888888889,19526.8,1,Sunday,0.9998607445887314,0.016688062513890718,-1.6095200841865251,-1.3270496769159386,1.0450901546605729,8.600000000000001,23830.8
2013-01-07,0.885313666029041,106.62370562123508,8.31111111111111,9623.0,1,Monday,0.9582042914135233,-0.28608484041750226,-1.3475701839683236,-1.3416910450939796,0.6208050915118758,8.43888888888889,19526.8
2013-01-08,1.1961315606992207,135.37140104360807,9.777777777777779,39302.3,1,Tuesday,0.7025083704291973,-0.7116754804522308,-1.0397589281574033,-1.1736336016590756,0.885313666029041,8.31111111111111,9623.0
2013-01-09,1.8527338619650087,184.49867252276707,10.844444444444443,120576.8,1,Wednesday,-0.07843599828015646,-0.9969191512724567,-0.3895081466332944,-1.0514100064336913,1.1961315606992207,9.777777777777779,39302.3
2013-01-10,1.2243659482995146,265.2860300926859,11.7,65510.1,1,Thursday,-0.9966173788746914,-0.08218150719559593,-1.011797660632826,-0.9533764977633308,1.8527338619650087,10.844444444444443,120576.8
2013-01-11,1.0651126830634186,216.32478407506028,10.422222222222224,58813.8,1,Friday,-0.5923617387314168,-0.8056721234392391,-1.1695104191479984,-1.099790179543739,1.2243659482995146,11.7,65510.1
2013-01-12,2.796262201090142,275.405911195573,9.516666666666666,215235.9,1,Saturday,-0.9955522501664489,0.09421102477162817,0.5448931473059871,-1.2035529192402898,1.0651126830634186,10.422222222222224,58813.8
2013-01-13,2.8852105583345384,313.46409469350147,8.02222222222222,226815.7,1,Sunday,-0.7258055968359519,0.687899873238546,0.6329810792275686,-1.3747932688008546,2.796262201090142,9.516666666666666,215235.9
2013-01-14,2.4849223824201205,324.49220205380607,7.572222222222221,197674.5,1,Monday,-0.5808137513208846,0.8140364772395409,0.23656501622956896,-1.4263563480365637,2.8852105583345384,8.02222222222222,226815.7
2013-01-15,2.8848344134211144,302.5431322319666,8.277777777777779,206625.7,1,Tuesday,-0.8429867280173152,0.5379343606674154,0.63260857288172,-1.3455105324447727,2.4849223824201205,7.572222222222221,197674.5
2013-01-16,3.9969120502130173,275.6023485660049,10.633333333333333,296588.4,1,Wednesday,-0.9952233992022398,0.09762369425676955,1.7339287343331513,-1.0756000929887153,2.8848344134211144,8.277777777777779,206625.7
2013-01-17,2.7168328335434846,274.8269609815263,11.505555555555556,203928.6,1,Thursday,-0.996453373656875,0.08414674163526606,0.4662321249129626,-0.975656840642958,3.9969120502130173,10.633333333333333,296588.4
